OBJECTID,POINTID,LAT,LON,NUTS_ID,STAT_LEVL_,CNTR_CODE,CRIME,DISP_INC,LEAVERS,EDUC,EMPL,GENDER,HEALTH,INC_EQ,MTRL,POV,PR_LVLS,TCI,WS_QoL,WS_QoLadj,EUSILC
3637,3637,55.50238030000,-2.44351272000,UKM,1.000000,UK,0.288350,22509.000000,9.800000,58.300000,77.400000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.186640,0.668338,6.683381,7.300000
3638,3638,55.52789190000,-2.17149768000,UK,0.000000,UK,2.156970,22509.000000,10.000000,36.600000,73.900000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.184922,0.634639,6.346392,7.300000
3639,3639,55.55284480000,-1.89914310000,UK,0.000000,UK,2.156970,22509.000000,10.000000,36.600000,73.900000,45.700000,78.400000,31.600000,7.400000,24.100000,121.500000,0.208909,0.635507,6.355073,7.300000
3640,3640,56.07178240000,8.06997466413,DK041,3.000000,DK,0.880990,22246.000000,7.800000,41.400000,75.600000,27.200000,75.400000,27.700000,2.300000,18.100000,139.100000,0.206028,0.660506,6.605061,8.000000
3641,3641,56.07551150000,8.34965566951,DK041,3.000000,DK,0.880990,22246.000000,7.800000,41.400000,75.600000,27.200000,75.400000,27.700000,2.300000,18.100000,139.100000,0.206371,0.660519,6.605185,8.000000
3642,3642,56.07865810000,8.62938485293,DK041,3.000000,DK,0.880990,22246.000000,7.800000,41.400000,75.600000,27.200000,75.400000,27.700000,2.300000,18.100000,139.100000,0.206825,0.660535,6.605350,8.000000
3643,3643,56.08122200000,8.90915405885,DK041,3.000000,DK,0.880990,22246.000000,7.800000,41.400000,75.600000,27.200000,75.400000,27.700000,2.300000,18.100000,139.100000,0.210478,0.660667,6.606672,8.000000
3644,3644,56.08320310000,9.18895512471,DK041,3.000000,DK,0.880990,22246.000000,7.800000,41.400000,75.600000,27.200000,75.400000,27.700000,2.300000,18.100000,139.100000,0.216927,0.660901,6.609006,8.000000
3645,3645,56.08460130000,9.46877988239,DK042,3.000000,DK,0.595810,22246.000000,7.800000,41.400000,75.600000,27.200000,75.400000,27.700000,2.300000,18.100000,139.100000,0.223386,0.661393,6.613934,8.000000
3646,3646,56.08541650000,9.74862015961,DK042,3.000000,DK,0.595810,22246.000000,7.800000,41.400000,75.600000,27.200000,75.400000,27.700000,2.300000,18.100000,139.100000,0.235581,0.661835,6.618347,8.000000
3647,3647,56.08564870000,10.02846780000,DK042,3.000000,DK,0.595810,22246.000000,7.800000,41.400000,75.600000,27.200000,75.400000,27.700000,2.300000,18.100000,139.100000,0.244883,0.662171,6.621714,8.000000
3648,3648,56.08529780000,10.30831460000,DK042,3.000000,DK,0.595810,22246.000000,7.800000,41.400000,75.600000,27.200000,75.400000,27.700000,2.300000,18.100000,139.100000,0.250627,0.662379,6.623793,8.000000
3649,3649,56.06652230000,12.26653240000,DK013,3.000000,DK,5.086880,22246.000000,7.000000,59.300000,77.400000,27.200000,75.400000,27.700000,3.300000,18.400000,139.100000,0.252650,0.676008,6.760080,8.000000
3650,3650,56.06151020000,12.54607850000,DK013,3.000000,DK,5.086880,22246.000000,7.000000,59.300000,77.400000,27.200000,75.400000,27.700000,3.300000,18.400000,139.100000,0.247241,0.675812,6.758123,8.000000
3651,3651,56.05591610000,12.82555040000,SE224,3.000000,SE,0.639000,23265.000000,6.400000,51.200000,77.100000,27.100000,89.550000,25.400000,1.200000,18.700000,125.600000,0.239938,0.847087,8.470872,8.000000
3652,3652,56.04974030000,13.10493990000,SE224,3.000000,SE,0.639000,23265.000000,6.400000,51.200000,77.100000,27.100000,89.550000,25.400000,1.200000,18.700000,125.600000,0.229634,0.846714,8.467143,8.000000
3653,3653,56.04298310000,13.38423900000,SE224,3.000000,SE,0.639000,23265.000000,6.400000,51.200000,77.100000,27.100000,89.550000,25.400000,1.200000,18.700000,125.600000,0.227754,0.846646,8.466463,8.000000
3654,3654,56.03564490000,13.66343950000,SE224,3.000000,SE,0.639000,23265.000000,6.400000,51.200000,77.100000,27.100000,89.550000,25.400000,1.200000,18.700000,125.600000,0.230750,0.846755,8.467547,8.000000
3655,3655,56.02772580000,13.94253350000,SE224,3.000000,SE,0.639000,23265.000000,6.400000,51.200000,77.100000,27.100000,89.550000,25.400000,1.200000,18.700000,125.600000,0.238939,0.847051,8.470511,8.000000
3656,3656,56.01922630000,14.22151280000,SE224,3.000000,SE,0.639000,23265.000000,6.400000,51.200000,77.100000,27.100000,89.550000,25.400000,1.200000,18.700000,125.600000,0.247394,0.847357,8.473571,8.000000
3657,3657,55.59626700000,21.40901390000,LT003,3.000000,LT,0.176450,15432.000000,5.900000,53.300000,71.800000,20.000000,80.150000,35.000000,13.600000,27.300000,62.800000,0.255185,0.626626,6.266265,6.700000
3658,3658,55.57232050000,21.68196110000,LT003,3.000000,LT,0.176450,15432.000000,5.900000,53.300000,71.800000,20.000000,80.150000,35.000000,13.600000,27.300000,62.800000,0.254415,0.626599,6.265986,6.700000
3659,3659,55.54781340000,21.95458120000,LT007,3.000000,LT,0.016220,15432.000000,5.900000,53.300000,71.800000,20.000000,80.150000,35.000000,13.600000,27.300000,62.800000,0.255951,0.626800,6.267997,6.700000
3660,3660,55.52274680000,22.22686720000,LT007,3.000000,LT,0.016220,15432.000000,5.900000,53.300000,71.800000,20.000000,80.150000,35.000000,13.600000,27.300000,62.800000,0.257282,0.626848,6.268479,6.700000
